type,crm,local_id,uri
object,E22_Human-Made_Object,gnd-1184528977,https://hwgw.uzh.ch/artwork/gnd-1184528977
object,E22_Human-Made_Object,gnd-1184529000,https://hwgw.uzh.ch/artwork/gnd-1184529000
object,E22_Human-Made_Object,gnd-118452906X,https://hwgw.uzh.ch/artwork/gnd-118452906X
object,E22_Human-Made_Object,gnd-1184529698,https://hwgw.uzh.ch/artwork/gnd-1184529698
object,E22_Human-Made_Object,gnd-1184529922,https://hwgw.uzh.ch/artwork/gnd-1184529922
object,E22_Human-Made_Object,gnd-1184530149,https://hwgw.uzh.ch/artwork/gnd-1184530149
object,E22_Human-Made_Object,gnd-1184530351,https://hwgw.uzh.ch/artwork/gnd-1184530351
object,E22_Human-Made_Object,gnd-1184530556,https://hwgw.uzh.ch/artwork/gnd-1184530556
object,E22_Human-Made_Object,gnd-1186209704,https://hwgw.uzh.ch/artwork/gnd-1186209704
object,E22_Human-Made_Object,gnd-1186666080,https://hwgw.uzh.ch/artwork/gnd-1186666080
object,E22_Human-Made_Object,gnd-1186745045,https://hwgw.uzh.ch/artwork/gnd-1186745045
object,E22_Human-Made_Object,gnd-1186746068,https://hwgw.uzh.ch/artwork/gnd-1186746068
object,E22_Human-Made_Object,gnd-1186746505,https://hwgw.uzh.ch/artwork/gnd-1186746505
object,E22_Human-Made_Object,gnd-1186753110,https://hwgw.uzh.ch/artwork/gnd-1186753110
object,E22_Human-Made_Object,gnd-1186754737,https://hwgw.uzh.ch/artwork/gnd-1186754737
object,E22_Human-Made_Object,gnd-1186756985,https://hwgw.uzh.ch/artwork/gnd-1186756985
object,E22_Human-Made_Object,gnd-1186823089,https://hwgw.uzh.ch/artwork/gnd-1186823089
object,E22_Human-Made_Object,gnd-1186824190,https://hwgw.uzh.ch/artwork/gnd-1186824190
object,E22_Human-Made_Object,gnd-1186826975,https://hwgw.uzh.ch/artwork/gnd-1186826975
object,E22_Human-Made_Object,gnd-1186827882,https://hwgw.uzh.ch/artwork/gnd-1186827882
object,E22_Human-Made_Object,gnd-1186828404,https://hwgw.uzh.ch/artwork/gnd-1186828404
object,E22_Human-Made_Object,gnd-118683806X,https://hwgw.uzh.ch/artwork/gnd-118683806X
object,E22_Human-Made_Object,gnd-1186844434,https://hwgw.uzh.ch/artwork/gnd-1186844434
object,E22_Human-Made_Object,gnd-1186845813,https://hwgw.uzh.ch/artwork/gnd-1186845813
object,E22_Human-Made_Object,gnd-1186861754,https://hwgw.uzh.ch/artwork/gnd-1186861754
object,E22_Human-Made_Object,gnd-118686205X,https://hwgw.uzh.ch/artwork/gnd-118686205X
object,E22_Human-Made_Object,gnd-1186864826,https://hwgw.uzh.ch/artwork/gnd-1186864826
object,E22_Human-Made_Object,gnd-1186865016,https://hwgw.uzh.ch/artwork/gnd-1186865016
object,E22_Human-Made_Object,gnd-1186865288,https://hwgw.uzh.ch/artwork/gnd-1186865288
object,E22_Human-Made_Object,gnd-1186865628,https://hwgw.uzh.ch/artwork/gnd-1186865628
object,E22_Human-Made_Object,gnd-1186865792,https://hwgw.uzh.ch/artwork/gnd-1186865792
object,E22_Human-Made_Object,gnd-1186866802,https://hwgw.uzh.ch/artwork/gnd-1186866802
object,E22_Human-Made_Object,gnd-1186867752,https://hwgw.uzh.ch/artwork/gnd-1186867752
object,E22_Human-Made_Object,gnd-1186922702,https://hwgw.uzh.ch/artwork/gnd-1186922702
object,E22_Human-Made_Object,gnd-1186932422,https://hwgw.uzh.ch/artwork/gnd-1186932422
object,E22_Human-Made_Object,gnd-1186934042,https://hwgw.uzh.ch/artwork/gnd-1186934042
object,E22_Human-Made_Object,gnd-1186947993,https://hwgw.uzh.ch/artwork/gnd-1186947993
object,E22_Human-Made_Object,gnd-1186996102,https://hwgw.uzh.ch/artwork/gnd-1186996102
object,E22_Human-Made_Object,gnd-1186996595,https://hwgw.uzh.ch/artwork/gnd-1186996595
object,E22_Human-Made_Object,gnd-1186997176,https://hwgw.uzh.ch/artwork/gnd-1186997176
object,E22_Human-Made_Object,gnd-118699939X,https://hwgw.uzh.ch/artwork/gnd-118699939X
object,E22_Human-Made_Object,gnd-1186999802,https://hwgw.uzh.ch/artwork/gnd-1186999802
object,E22_Human-Made_Object,gnd-1186999950,https://hwgw.uzh.ch/artwork/gnd-1186999950
object,E22_Human-Made_Object,gnd-1187000078,https://hwgw.uzh.ch/artwork/gnd-1187000078
object,E22_Human-Made_Object,gnd-1187000272,https://hwgw.uzh.ch/artwork/gnd-1187000272
object,E22_Human-Made_Object,gnd-1187000434,https://hwgw.uzh.ch/artwork/gnd-1187000434
object,E22_Human-Made_Object,gnd-1187000612,https://hwgw.uzh.ch/artwork/gnd-1187000612
object,E22_Human-Made_Object,gnd-1187000930,https://hwgw.uzh.ch/artwork/gnd-1187000930
object,E22_Human-Made_Object,gnd-118944805X,https://hwgw.uzh.ch/artwork/gnd-118944805X
object,E22_Human-Made_Object,gnd-1189453339,https://hwgw.uzh.ch/artwork/gnd-1189453339
object,E22_Human-Made_Object,gnd-118945534X,https://hwgw.uzh.ch/artwork/gnd-118945534X
object,E22_Human-Made_Object,gnd-1189455447,https://hwgw.uzh.ch/artwork/gnd-1189455447
object,E22_Human-Made_Object,gnd-1189455544,https://hwgw.uzh.ch/artwork/gnd-1189455544
object,E22_Human-Made_Object,gnd-1189838052,https://hwgw.uzh.ch/artwork/gnd-1189838052
object,E22_Human-Made_Object,gnd-118983930X,https://hwgw.uzh.ch/artwork/gnd-118983930X
object,E22_Human-Made_Object,gnd-1189840839,https://hwgw.uzh.ch/artwork/gnd-1189840839
object,E22_Human-Made_Object,gnd-1189842386,https://hwgw.uzh.ch/artwork/gnd-1189842386
object,E22_Human-Made_Object,gnd-1189849054,https://hwgw.uzh.ch/artwork/gnd-1189849054
object,E22_Human-Made_Object,gnd-1189851806,https://hwgw.uzh.ch/artwork/gnd-1189851806
object,E22_Human-Made_Object,gnd-1189854929,https://hwgw.uzh.ch/artwork/gnd-1189854929
object,E22_Human-Made_Object,gnd-1189931494,https://hwgw.uzh.ch/artwork/gnd-1189931494
object,E22_Human-Made_Object,gnd-1189932458,https://hwgw.uzh.ch/artwork/gnd-1189932458
object,E22_Human-Made_Object,gnd-1189941856,https://hwgw.uzh.ch/artwork/gnd-1189941856
object,E22_Human-Made_Object,gnd-1189942755,https://hwgw.uzh.ch/artwork/gnd-1189942755
object,E22_Human-Made_Object,gnd-1190045974,https://hwgw.uzh.ch/artwork/gnd-1190045974
object,E22_Human-Made_Object,gnd-1190306778,https://hwgw.uzh.ch/artwork/gnd-1190306778
object,E22_Human-Made_Object,gnd-1190307049,https://hwgw.uzh.ch/artwork/gnd-1190307049
object,E22_Human-Made_Object,gnd-1190312700,https://hwgw.uzh.ch/artwork/gnd-1190312700
object,E22_Human-Made_Object,gnd-1190313537,https://hwgw.uzh.ch/artwork/gnd-1190313537
object,E22_Human-Made_Object,gnd-1190315815,https://hwgw.uzh.ch/artwork/gnd-1190315815
object,E22_Human-Made_Object,gnd-119031634X,https://hwgw.uzh.ch/artwork/gnd-119031634X
object,E22_Human-Made_Object,gnd-1190316900,https://hwgw.uzh.ch/artwork/gnd-1190316900
object,E22_Human-Made_Object,gnd-1190317613,https://hwgw.uzh.ch/artwork/gnd-1190317613
object,E22_Human-Made_Object,gnd-1190318121,https://hwgw.uzh.ch/artwork/gnd-1190318121
object,E22_Human-Made_Object,gnd-1190318776,https://hwgw.uzh.ch/artwork/gnd-1190318776
object,E22_Human-Made_Object,gnd-119032010X,https://hwgw.uzh.ch/artwork/gnd-119032010X
object,E22_Human-Made_Object,gnd-1190320878,https://hwgw.uzh.ch/artwork/gnd-1190320878
object,E22_Human-Made_Object,gnd-1190321270,https://hwgw.uzh.ch/artwork/gnd-1190321270
object,E22_Human-Made_Object,gnd-1190322242,https://hwgw.uzh.ch/artwork/gnd-1190322242
object,E22_Human-Made_Object,gnd-1190373572,https://hwgw.uzh.ch/artwork/gnd-1190373572
object,E22_Human-Made_Object,gnd-1190374102,https://hwgw.uzh.ch/artwork/gnd-1190374102
object,E22_Human-Made_Object,gnd-1190376962,https://hwgw.uzh.ch/artwork/gnd-1190376962
object,E22_Human-Made_Object,gnd-1190381923,https://hwgw.uzh.ch/artwork/gnd-1190381923
object,E22_Human-Made_Object,gnd-1190383047,https://hwgw.uzh.ch/artwork/gnd-1190383047
object,E22_Human-Made_Object,gnd-1190383535,https://hwgw.uzh.ch/artwork/gnd-1190383535
object,E22_Human-Made_Object,gnd-1190384841,https://hwgw.uzh.ch/artwork/gnd-1190384841
object,E22_Human-Made_Object,gnd-1190386828,https://hwgw.uzh.ch/artwork/gnd-1190386828
object,E22_Human-Made_Object,gnd-1190387832,https://hwgw.uzh.ch/artwork/gnd-1190387832
object,E22_Human-Made_Object,gnd-1190389185,https://hwgw.uzh.ch/artwork/gnd-1190389185
object,E22_Human-Made_Object,gnd-1190389908,https://hwgw.uzh.ch/artwork/gnd-1190389908
object,E22_Human-Made_Object,gnd-1190832240,https://hwgw.uzh.ch/artwork/gnd-1190832240
object,E22_Human-Made_Object,gnd-1190832585,https://hwgw.uzh.ch/artwork/gnd-1190832585
object,E22_Human-Made_Object,gnd-1190833018,https://hwgw.uzh.ch/artwork/gnd-1190833018
object,E22_Human-Made_Object,gnd-1190833298,https://hwgw.uzh.ch/artwork/gnd-1190833298
object,E22_Human-Made_Object,gnd-1190837552,https://hwgw.uzh.ch/artwork/gnd-1190837552
object,E22_Human-Made_Object,gnd-1190837951,https://hwgw.uzh.ch/artwork/gnd-1190837951
object,E22_Human-Made_Object,gnd-1190838133,https://hwgw.uzh.ch/artwork/gnd-1190838133
object,E22_Human-Made_Object,gnd-1190838508,https://hwgw.uzh.ch/artwork/gnd-1190838508
object,E22_Human-Made_Object,gnd-119084057X,https://hwgw.uzh.ch/artwork/gnd-119084057X
object,E22_Human-Made_Object,gnd-1190840693,https://hwgw.uzh.ch/artwork/gnd-1190840693
object,E22_Human-Made_Object,gnd-119084088X,https://hwgw.uzh.ch/artwork/gnd-119084088X
object,E22_Human-Made_Object,gnd-1190841304,https://hwgw.uzh.ch/artwork/gnd-1190841304
object,E22_Human-Made_Object,gnd-119084138X,https://hwgw.uzh.ch/artwork/gnd-119084138X
object,E22_Human-Made_Object,gnd-1190841592,https://hwgw.uzh.ch/artwork/gnd-1190841592
object,E22_Human-Made_Object,gnd-1190841959,https://hwgw.uzh.ch/artwork/gnd-1190841959
object,E22_Human-Made_Object,gnd-1190842157,https://hwgw.uzh.ch/artwork/gnd-1190842157
object,E22_Human-Made_Object,gnd-119090831X,https://hwgw.uzh.ch/artwork/gnd-119090831X
object,E22_Human-Made_Object,gnd-1190914514,https://hwgw.uzh.ch/artwork/gnd-1190914514
object,E22_Human-Made_Object,gnd-1190915138,https://hwgw.uzh.ch/artwork/gnd-1190915138
object,E22_Human-Made_Object,gnd-1190915456,https://hwgw.uzh.ch/artwork/gnd-1190915456
object,E22_Human-Made_Object,gnd-1190915642,https://hwgw.uzh.ch/artwork/gnd-1190915642
object,E22_Human-Made_Object,gnd-1190915979,https://hwgw.uzh.ch/artwork/gnd-1190915979
object,E22_Human-Made_Object,gnd-1190916215,https://hwgw.uzh.ch/artwork/gnd-1190916215
object,E22_Human-Made_Object,gnd-1190916290,https://hwgw.uzh.ch/artwork/gnd-1190916290
object,E22_Human-Made_Object,gnd-1190916479,https://hwgw.uzh.ch/artwork/gnd-1190916479
object,E22_Human-Made_Object,gnd-119091669X,https://hwgw.uzh.ch/artwork/gnd-119091669X
object,E22_Human-Made_Object,gnd-1190916991,https://hwgw.uzh.ch/artwork/gnd-1190916991
object,E22_Human-Made_Object,gnd-1190917610,https://hwgw.uzh.ch/artwork/gnd-1190917610
object,E22_Human-Made_Object,gnd-1190918226,https://hwgw.uzh.ch/artwork/gnd-1190918226
object,E22_Human-Made_Object,gnd-1190918986,https://hwgw.uzh.ch/artwork/gnd-1190918986
object,E22_Human-Made_Object,gnd-1190919060,https://hwgw.uzh.ch/artwork/gnd-1190919060
object,E22_Human-Made_Object,gnd-119091915X,https://hwgw.uzh.ch/artwork/gnd-119091915X
object,E22_Human-Made_Object,gnd-1190919362,https://hwgw.uzh.ch/artwork/gnd-1190919362
object,E22_Human-Made_Object,gnd-1190919524,https://hwgw.uzh.ch/artwork/gnd-1190919524
object,E22_Human-Made_Object,gnd-1190920360,https://hwgw.uzh.ch/artwork/gnd-1190920360
object,E22_Human-Made_Object,gnd-1190920522,https://hwgw.uzh.ch/artwork/gnd-1190920522
object,E22_Human-Made_Object,gnd-1190921294,https://hwgw.uzh.ch/artwork/gnd-1190921294
object,E22_Human-Made_Object,gnd-1191389294,https://hwgw.uzh.ch/artwork/gnd-1191389294
object,E22_Human-Made_Object,gnd-1191389677,https://hwgw.uzh.ch/artwork/gnd-1191389677
object,E22_Human-Made_Object,gnd-1191390411,https://hwgw.uzh.ch/artwork/gnd-1191390411
object,E22_Human-Made_Object,gnd-1191391140,https://hwgw.uzh.ch/artwork/gnd-1191391140
object,E22_Human-Made_Object,gnd-1191396207,https://hwgw.uzh.ch/artwork/gnd-1191396207
object,E22_Human-Made_Object,gnd-1191793818,https://hwgw.uzh.ch/artwork/gnd-1191793818
object,E22_Human-Made_Object,gnd-1191850625,https://hwgw.uzh.ch/artwork/gnd-1191850625
object,E22_Human-Made_Object,gnd-1191853039,https://hwgw.uzh.ch/artwork/gnd-1191853039
object,E22_Human-Made_Object,gnd-1191853217,https://hwgw.uzh.ch/artwork/gnd-1191853217
object,E22_Human-Made_Object,gnd-1191854213,https://hwgw.uzh.ch/artwork/gnd-1191854213
object,E22_Human-Made_Object,gnd-1191855163,https://hwgw.uzh.ch/artwork/gnd-1191855163
object,E22_Human-Made_Object,gnd-1191935078,https://hwgw.uzh.ch/artwork/gnd-1191935078
object,E22_Human-Made_Object,gnd-1191937038,https://hwgw.uzh.ch/artwork/gnd-1191937038
object,E22_Human-Made_Object,gnd-1191938875,https://hwgw.uzh.ch/artwork/gnd-1191938875
object,E22_Human-Made_Object,gnd-1192345886,https://hwgw.uzh.ch/artwork/gnd-1192345886
object,E22_Human-Made_Object,gnd-1192351258,https://hwgw.uzh.ch/artwork/gnd-1192351258
object,E22_Human-Made_Object,gnd-1192351509,https://hwgw.uzh.ch/artwork/gnd-1192351509
object,E22_Human-Made_Object,gnd-119246608X,https://hwgw.uzh.ch/artwork/gnd-119246608X
object,E22_Human-Made_Object,gnd-1192532678,https://hwgw.uzh.ch/artwork/gnd-1192532678
object,E22_Human-Made_Object,gnd-1192533836,https://hwgw.uzh.ch/artwork/gnd-1192533836
object,E22_Human-Made_Object,gnd-119319976X,https://hwgw.uzh.ch/artwork/gnd-119319976X
object,E22_Human-Made_Object,gnd-1193202930,https://hwgw.uzh.ch/artwork/gnd-1193202930
object,E22_Human-Made_Object,gnd-1193267056,https://hwgw.uzh.ch/artwork/gnd-1193267056
object,E22_Human-Made_Object,gnd-1193270588,https://hwgw.uzh.ch/artwork/gnd-1193270588
object,E22_Human-Made_Object,gnd-1193270723,https://hwgw.uzh.ch/artwork/gnd-1193270723
object,E22_Human-Made_Object,gnd-1193272408,https://hwgw.uzh.ch/artwork/gnd-1193272408
object,E22_Human-Made_Object,gnd-1193277019,https://hwgw.uzh.ch/artwork/gnd-1193277019
object,E22_Human-Made_Object,gnd-1194196896,https://hwgw.uzh.ch/artwork/gnd-1194196896
object,E22_Human-Made_Object,gnd-1194197388,https://hwgw.uzh.ch/artwork/gnd-1194197388
object,E22_Human-Made_Object,gnd-1194198910,https://hwgw.uzh.ch/artwork/gnd-1194198910
object,E22_Human-Made_Object,gnd-1194199739,https://hwgw.uzh.ch/artwork/gnd-1194199739
object,E22_Human-Made_Object,gnd-1194200478,https://hwgw.uzh.ch/artwork/gnd-1194200478
object,E22_Human-Made_Object,gnd-119420063X,https://hwgw.uzh.ch/artwork/gnd-119420063X
object,E22_Human-Made_Object,gnd-1194201709,https://hwgw.uzh.ch/artwork/gnd-1194201709
object,E22_Human-Made_Object,gnd-1194205402,https://hwgw.uzh.ch/artwork/gnd-1194205402
object,E22_Human-Made_Object,gnd-119420578X,https://hwgw.uzh.ch/artwork/gnd-119420578X
object,E22_Human-Made_Object,gnd-1194206182,https://hwgw.uzh.ch/artwork/gnd-1194206182
object,E22_Human-Made_Object,gnd-1194206980,https://hwgw.uzh.ch/artwork/gnd-1194206980
object,E22_Human-Made_Object,gnd-1194252230,https://hwgw.uzh.ch/artwork/gnd-1194252230
object,E22_Human-Made_Object,gnd-1194252737,https://hwgw.uzh.ch/artwork/gnd-1194252737
object,E22_Human-Made_Object,gnd-1194253024,https://hwgw.uzh.ch/artwork/gnd-1194253024
object,E22_Human-Made_Object,gnd-1194259472,https://hwgw.uzh.ch/artwork/gnd-1194259472
object,E22_Human-Made_Object,gnd-1194581994,https://hwgw.uzh.ch/artwork/gnd-1194581994
object,E22_Human-Made_Object,gnd-1194582915,https://hwgw.uzh.ch/artwork/gnd-1194582915
object,E22_Human-Made_Object,gnd-1194669956,https://hwgw.uzh.ch/artwork/gnd-1194669956
object,E22_Human-Made_Object,gnd-1194676251,https://hwgw.uzh.ch/artwork/gnd-1194676251
object,E22_Human-Made_Object,gnd-119523192X,https://hwgw.uzh.ch/artwork/gnd-119523192X
object,E22_Human-Made_Object,gnd-1195236794,https://hwgw.uzh.ch/artwork/gnd-1195236794
object,E22_Human-Made_Object,gnd-1195237073,https://hwgw.uzh.ch/artwork/gnd-1195237073
object,E22_Human-Made_Object,gnd-1195238452,https://hwgw.uzh.ch/artwork/gnd-1195238452
object,E22_Human-Made_Object,gnd-1195238576,https://hwgw.uzh.ch/artwork/gnd-1195238576
object,E22_Human-Made_Object,gnd-1195662092,https://hwgw.uzh.ch/artwork/gnd-1195662092
object,E22_Human-Made_Object,gnd-1195662262,https://hwgw.uzh.ch/artwork/gnd-1195662262
object,E22_Human-Made_Object,gnd-1195662297,https://hwgw.uzh.ch/artwork/gnd-1195662297
object,E22_Human-Made_Object,gnd-1195662998,https://hwgw.uzh.ch/artwork/gnd-1195662998
object,E22_Human-Made_Object,gnd-1195663099,https://hwgw.uzh.ch/artwork/gnd-1195663099
object,E22_Human-Made_Object,gnd-1195663145,https://hwgw.uzh.ch/artwork/gnd-1195663145
object,E22_Human-Made_Object,gnd-1195663323,https://hwgw.uzh.ch/artwork/gnd-1195663323
object,E22_Human-Made_Object,gnd-1195663536,https://hwgw.uzh.ch/artwork/gnd-1195663536
object,E22_Human-Made_Object,gnd-1195663625,https://hwgw.uzh.ch/artwork/gnd-1195663625
object,E22_Human-Made_Object,gnd-1195663730,https://hwgw.uzh.ch/artwork/gnd-1195663730
object,E22_Human-Made_Object,gnd-1195663846,https://hwgw.uzh.ch/artwork/gnd-1195663846
object,E22_Human-Made_Object,gnd-1195663943,https://hwgw.uzh.ch/artwork/gnd-1195663943
object,E22_Human-Made_Object,gnd-1195664400,https://hwgw.uzh.ch/artwork/gnd-1195664400
object,E22_Human-Made_Object,gnd-1195664575,https://hwgw.uzh.ch/artwork/gnd-1195664575
object,E22_Human-Made_Object,gnd-1195664869,https://hwgw.uzh.ch/artwork/gnd-1195664869
object,E22_Human-Made_Object,gnd-1195665075,https://hwgw.uzh.ch/artwork/gnd-1195665075
object,E22_Human-Made_Object,gnd-1195729286,https://hwgw.uzh.ch/artwork/gnd-1195729286
object,E22_Human-Made_Object,gnd-1195729596,https://hwgw.uzh.ch/artwork/gnd-1195729596
object,E22_Human-Made_Object,gnd-1195802412,https://hwgw.uzh.ch/artwork/gnd-1195802412
object,E22_Human-Made_Object,gnd-1196239282,https://hwgw.uzh.ch/artwork/gnd-1196239282
object,E22_Human-Made_Object,gnd-119623941X,https://hwgw.uzh.ch/artwork/gnd-119623941X
object,E22_Human-Made_Object,gnd-1196239509,https://hwgw.uzh.ch/artwork/gnd-1196239509
object,E22_Human-Made_Object,gnd-1196239746,https://hwgw.uzh.ch/artwork/gnd-1196239746
object,E22_Human-Made_Object,gnd-119623986X,https://hwgw.uzh.ch/artwork/gnd-119623986X
object,E22_Human-Made_Object,gnd-1196240027,https://hwgw.uzh.ch/artwork/gnd-1196240027
object,E22_Human-Made_Object,gnd-1196240973,https://hwgw.uzh.ch/artwork/gnd-1196240973
object,E22_Human-Made_Object,gnd-1196815151,https://hwgw.uzh.ch/artwork/gnd-1196815151
object,E22_Human-Made_Object,gnd-119682519X,https://hwgw.uzh.ch/artwork/gnd-119682519X
object,E22_Human-Made_Object,gnd-1196833060,https://hwgw.uzh.ch/artwork/gnd-1196833060
object,E22_Human-Made_Object,gnd-1196892776,https://hwgw.uzh.ch/artwork/gnd-1196892776
object,E22_Human-Made_Object,gnd-1196903220,https://hwgw.uzh.ch/artwork/gnd-1196903220
object,E22_Human-Made_Object,gnd-119731623X,https://hwgw.uzh.ch/artwork/gnd-119731623X
object,E22_Human-Made_Object,gnd-1197324828,https://hwgw.uzh.ch/artwork/gnd-1197324828
object,E22_Human-Made_Object,gnd-1197327355,https://hwgw.uzh.ch/artwork/gnd-1197327355
object,E22_Human-Made_Object,gnd-1197329048,https://hwgw.uzh.ch/artwork/gnd-1197329048
object,E22_Human-Made_Object,gnd-119733100X,https://hwgw.uzh.ch/artwork/gnd-119733100X
object,E22_Human-Made_Object,gnd-119733176X,https://hwgw.uzh.ch/artwork/gnd-119733176X
object,E22_Human-Made_Object,gnd-1197338306,https://hwgw.uzh.ch/artwork/gnd-1197338306
object,E22_Human-Made_Object,gnd-1197339728,https://hwgw.uzh.ch/artwork/gnd-1197339728
object,E22_Human-Made_Object,gnd-119763083X,https://hwgw.uzh.ch/artwork/gnd-119763083X
object,E22_Human-Made_Object,gnd-119763178X,https://hwgw.uzh.ch/artwork/gnd-119763178X
object,E22_Human-Made_Object,gnd-1197640762,https://hwgw.uzh.ch/artwork/gnd-1197640762
object,E22_Human-Made_Object,gnd-1197642382,https://hwgw.uzh.ch/artwork/gnd-1197642382
object,E22_Human-Made_Object,gnd-1197643532,https://hwgw.uzh.ch/artwork/gnd-1197643532
object,E22_Human-Made_Object,gnd-1197644377,https://hwgw.uzh.ch/artwork/gnd-1197644377
object,E22_Human-Made_Object,gnd-119764508X,https://hwgw.uzh.ch/artwork/gnd-119764508X
object,E22_Human-Made_Object,gnd-1197645578,https://hwgw.uzh.ch/artwork/gnd-1197645578
object,E22_Human-Made_Object,gnd-1197645861,https://hwgw.uzh.ch/artwork/gnd-1197645861
object,E22_Human-Made_Object,gnd-1197646108,https://hwgw.uzh.ch/artwork/gnd-1197646108
object,E22_Human-Made_Object,gnd-1197730176,https://hwgw.uzh.ch/artwork/gnd-1197730176
object,E22_Human-Made_Object,gnd-1197746897,https://hwgw.uzh.ch/artwork/gnd-1197746897
object,E22_Human-Made_Object,gnd-1197752293,https://hwgw.uzh.ch/artwork/gnd-1197752293
object,E22_Human-Made_Object,gnd-1197754083,https://hwgw.uzh.ch/artwork/gnd-1197754083
object,E22_Human-Made_Object,gnd-1197819398,https://hwgw.uzh.ch/artwork/gnd-1197819398
object,E22_Human-Made_Object,gnd-1197826181,https://hwgw.uzh.ch/artwork/gnd-1197826181
